cell_idx,predicted_mechanism,confidence,prob_drug_efflux,prob_clonal_evolution,prob_immune_escape,prob_microenvironmental
14012,immune_escape,0.27127734,0.24905239,0.23490804,0.27127734,0.24476224
14013,immune_escape,0.27046898,0.24903545,0.23567915,0.27046898,0.24481648
14014,immune_escape,0.2720694,0.24918935,0.2340725,0.2720694,0.24466869
14015,immune_escape,0.27191383,0.24920428,0.23420128,0.27191383,0.24468057
14016,immune_escape,0.2720568,0.24919444,0.23407842,0.2720568,0.2446703
14017,immune_escape,0.26988,0.24916182,0.23604979,0.26988,0.24490835
14018,immune_escape,0.27148652,0.24899971,0.23479621,0.27148652,0.24471757
14019,immune_escape,0.27144563,0.24900956,0.23481856,0.27144563,0.24472626
14020,immune_escape,0.27071393,0.25018165,0.23397107,0.27071393,0.24513341
14021,immune_escape,0.2717577,0.24906583,0.23450723,0.2717577,0.24466924
14022,immune_escape,0.27200833,0.24916643,0.23415682,0.27200833,0.2446684
14023,immune_escape,0.27074692,0.24903001,0.23551534,0.27074692,0.24470775
14024,immune_escape,0.26926157,0.2478012,0.23881026,0.26926157,0.244127
14025,immune_escape,0.27018663,0.24909261,0.23586182,0.27018663,0.24485889
14026,immune_escape,0.2720563,0.24919803,0.23407461,0.2720563,0.24467096
14027,immune_escape,0.26989928,0.24915543,0.23603767,0.26989928,0.24490757
14028,immune_escape,0.27144963,0.24900858,0.23481637,0.27144963,0.24472539
14029,immune_escape,0.2720262,0.24918221,0.2341216,0.2720262,0.24467
14030,immune_escape,0.2699101,0.249153,0.23603134,0.2699101,0.2449055
14031,immune_escape,0.2708133,0.24902466,0.2354617,0.2708133,0.24470033
14032,immune_escape,0.2718449,0.2493005,0.23415267,0.2718449,0.24470198
14033,immune_escape,0.26960313,0.24920392,0.23648539,0.26960313,0.2447075
14034,immune_escape,0.27164656,0.24909915,0.23457867,0.27164656,0.2446756
14035,immune_escape,0.2702092,0.24898358,0.23618957,0.2702092,0.24461766
14036,immune_escape,0.26784587,0.25165862,0.23543271,0.26784587,0.24506283
14037,immune_escape,0.27199006,0.2485835,0.2352277,0.27199006,0.24419867
14038,immune_escape,0.26876956,0.25027332,0.23556443,0.26876956,0.24539271
14039,immune_escape,0.27194887,0.24917018,0.23424266,0.27194887,0.24463835
14040,immune_escape,0.27175614,0.24937257,0.2341349,0.27175614,0.24473643
14041,immune_escape,0.27169958,0.24933524,0.23423977,0.27169958,0.2447254
14042,immune_escape,0.27083686,0.2490183,0.23544607,0.27083686,0.24469875
14043,immune_escape,0.27067903,0.2490314,0.23557022,0.27067903,0.24471945
14044,immune_escape,0.26870063,0.25045606,0.23535872,0.26870063,0.2454846
14045,immune_escape,0.27129883,0.24942529,0.23459278,0.27129883,0.24468312
14046,immune_escape,0.26875442,0.24784625,0.23930414,0.26875442,0.24409518
14047,immune_escape,0.27215195,0.2500539,0.2330183,0.27215195,0.24477586
14048,immune_escape,0.27141452,0.24941659,0.23449035,0.27141452,0.2446785
14049,immune_escape,0.26946944,0.24996233,0.23546556,0.26946944,0.24510275
14050,immune_escape,0.27206874,0.24966034,0.23364155,0.27206874,0.24462943
14051,immune_escape,0.2712243,0.24943833,0.23457468,0.2712243,0.2447627
14052,immune_escape,0.2703111,0.2503871,0.23408623,0.2703111,0.24521561
14053,immune_escape,0.26986346,0.24916399,0.23605885,0.26986346,0.2449138
14054,immune_escape,0.2703834,0.25027728,0.23413686,0.2703834,0.24520251
14055,immune_escape,0.26993942,0.24914442,0.23601277,0.26993942,0.24490342
14056,immune_escape,0.27131808,0.24814029,0.23664333,0.27131808,0.24389832
14057,immune_escape,0.27000323,0.24912892,0.2359739,0.27000323,0.24489398
14058,immune_escape,0.27136868,0.24902867,0.23486008,0.27136868,0.24474266
14059,immune_escape,0.27122962,0.24942091,0.23466368,0.27122962,0.24468575
14060,immune_escape,0.2703072,0.24906428,0.2357851,0.2703072,0.24484338
14061,immune_escape,0.26845232,0.2494941,0.23674344,0.26845232,0.24531011
14062,immune_escape,0.26988617,0.248519,0.23721087,0.26988617,0.24438392
14063,immune_escape,0.27138138,0.24935307,0.2345867,0.27138138,0.24467884
14064,immune_escape,0.2705724,0.25018197,0.23410518,0.2705724,0.24514042
14065,immune_escape,0.27133983,0.24934801,0.23463169,0.27133983,0.24468052
14066,immune_escape,0.27072814,0.2501188,0.23404722,0.27072814,0.2451059
14067,immune_escape,0.27054867,0.24996312,0.23435031,0.27054867,0.24513784
14068,immune_escape,0.27127784,0.24905221,0.23490775,0.27127784,0.2447621
14069,immune_escape,0.27081007,0.24864107,0.23628928,0.27081007,0.24425957
14070,immune_escape,0.27139536,0.24930182,0.23462589,0.27139536,0.24467692
14071,immune_escape,0.27003786,0.24883488,0.23653448,0.27003786,0.24459279
14072,immune_escape,0.27084237,0.24901405,0.23543574,0.27084237,0.24470784
14073,immune_escape,0.27134725,0.24939099,0.23458065,0.27134725,0.24468116
14074,immune_escape,0.27143833,0.24931611,0.23445678,0.27143833,0.24478884
14075,immune_escape,0.26890248,0.24799374,0.23890221,0.26890248,0.24420157
14076,immune_escape,0.27195305,0.24918589,0.23418608,0.27195305,0.244675
14077,immune_escape,0.27205482,0.24916458,0.23411523,0.27205482,0.24466535
14078,immune_escape,0.27147755,0.24929845,0.23455039,0.27147755,0.2446736
14079,immune_escape,0.27140287,0.24902005,0.23484169,0.27140287,0.24473535
14080,immune_escape,0.27145836,0.24900648,0.2348116,0.27145836,0.24472356
14081,immune_escape,0.27137128,0.249028,0.23485868,0.27137128,0.2447421
14082,immune_escape,0.2715208,0.24926074,0.23454784,0.2715208,0.24467063
14083,immune_escape,0.26944226,0.24794677,0.23840977,0.26944226,0.24420123
14084,immune_escape,0.27124885,0.24930967,0.23475735,0.27124885,0.24468416
14085,immune_escape,0.27050564,0.24903055,0.2356538,0.27050564,0.24481006
14086,immune_escape,0.27140585,0.24901932,0.23484007,0.27140585,0.24473469
14087,immune_escape,0.2717161,0.24907485,0.23453754,0.2717161,0.2446715
14088,immune_escape,0.2701783,0.24849664,0.23693353,0.2701783,0.24439158
14089,immune_escape,0.27119878,0.24930765,0.23480591,0.27119878,0.24468769
14090,immune_escape,0.2720436,0.24921942,0.23406152,0.2720436,0.24467546
14091,immune_escape,0.26991788,0.24841604,0.23722662,0.26991788,0.24443942
14092,immune_escape,0.2712611,0.24875714,0.23565678,0.2712611,0.24432495
14093,immune_escape,0.27025342,0.24907851,0.23581938,0.27025342,0.2448487
14094,immune_escape,0.27002132,0.2491266,0.23596421,0.27002132,0.24488792
14095,immune_escape,0.27136508,0.24902955,0.23486197,0.27136508,0.2447434
14096,immune_escape,0.2700312,0.24912414,0.23595808,0.2700312,0.2448866
14097,immune_escape,0.271926,0.24924368,0.23414358,0.271926,0.2446868
14098,immune_escape,0.26995203,0.24914154,0.23600532,0.26995203,0.24490112
14099,immune_escape,0.2713641,0.24902979,0.23486248,0.2713641,0.2447436
14100,immune_escape,0.26988313,0.24915826,0.23604652,0.26988313,0.24491207
14101,immune_escape,0.27010173,0.24910913,0.23591498,0.27010173,0.24487409
14102,immune_escape,0.26987183,0.24926606,0.23583934,0.26987183,0.24502276
14103,immune_escape,0.2713208,0.24904093,0.2348854,0.2713208,0.24475288
14104,immune_escape,0.26961917,0.24844949,0.23757811,0.26961917,0.24435326
14105,immune_escape,0.27010265,0.2491088,0.2359144,0.27010265,0.24487415
14106,immune_escape,0.2711753,0.24937385,0.23476247,0.2711753,0.24468845
14107,immune_escape,0.27008247,0.24911399,0.23592702,0.27008247,0.24487653
14108,immune_escape,0.2713532,0.24903259,0.2348683,0.2713532,0.24474595
14109,immune_escape,0.2712845,0.24938461,0.23464617,0.2712845,0.24468474
14110,immune_escape,0.27127874,0.249052,0.23490731,0.27127874,0.24476191
14111,immune_escape,0.26859257,0.24820389,0.23877807,0.26859257,0.24442552
14112,immune_escape,0.27151367,0.25005022,0.23348914,0.27151367,0.24494697
14113,immune_escape,0.27199018,0.24917859,0.23415968,0.27199018,0.24467151
14114,immune_escape,0.27046156,0.24903503,0.23568457,0.27046156,0.24481875
14115,immune_escape,0.2656231,0.25434023,0.23539929,0.2656231,0.24463743
14116,immune_escape,0.27190855,0.24929929,0.23409507,0.27190855,0.24469712
14117,immune_escape,0.27152556,0.24899045,0.23477477,0.27152556,0.24470927
14118,immune_escape,0.27143148,0.24901305,0.23482627,0.27143148,0.24472928
14119,immune_escape,0.27062738,0.2482661,0.23699939,0.27062738,0.24410708
14120,immune_escape,0.26864743,0.250376,0.23531605,0.26864743,0.24566053
14121,immune_escape,0.2719043,0.24948722,0.23398666,0.2719043,0.24462186
14122,immune_escape,0.2712946,0.2490478,0.23489912,0.2712946,0.24475852
14123,immune_escape,0.2714473,0.24900913,0.23481762,0.2714473,0.24472588
14124,immune_escape,0.27128983,0.24904907,0.23490159,0.27128983,0.24475954
14125,immune_escape,0.27168694,0.2490938,0.23454529,0.27168694,0.24467392
14126,immune_escape,0.2703092,0.24906112,0.23578286,0.2703092,0.24484673
14127,immune_escape,0.27144495,0.24900971,0.23481889,0.27144495,0.24472639
14128,immune_escape,0.26952878,0.25015736,0.23519464,0.26952878,0.2451192
14129,immune_escape,0.2716404,0.24912453,0.23455559,0.2716404,0.24467948
14130,immune_escape,0.2693591,0.24996465,0.2353022,0.2693591,0.24537407
14131,immune_escape,0.27148238,0.24962218,0.23404552,0.27148238,0.24484996
14132,immune_escape,0.27141732,0.2490165,0.2348339,0.27141732,0.24473228
14133,immune_escape,0.27131033,0.24949072,0.23451671,0.27131033,0.24468218
14134,immune_escape,0.2714186,0.24901617,0.23483321,0.2714186,0.24473199
14135,immune_escape,0.2715723,0.24897939,0.23474908,0.2715723,0.24469925
14136,immune_escape,0.27137095,0.24902807,0.23485884,0.27137095,0.24474216
14137,immune_escape,0.27190334,0.24920169,0.2342142,0.27190334,0.24468078
14138,immune_escape,0.27083305,0.24931258,0.23504815,0.27083305,0.2448063
14139,immune_escape,0.27032986,0.25042886,0.23402639,0.27032986,0.24521491
14140,immune_escape,0.2712625,0.24905635,0.2349157,0.2712625,0.24476543
14141,immune_escape,0.27136236,0.24903025,0.2348634,0.27136236,0.24474397
14142,immune_escape,0.26995432,0.24914107,0.236004,0.26995432,0.24490063
14143,immune_escape,0.2708167,0.249319,0.23505048,0.2708167,0.24481386
14144,immune_escape,0.2722421,0.25026208,0.23256627,0.2722421,0.24492954
14145,immune_escape,0.2712541,0.2508135,0.23287462,0.2712541,0.24505778
14146,immune_escape,0.27130076,0.249419,0.23459682,0.27130076,0.24468338
14147,immune_escape,0.27102652,0.24941775,0.23485951,0.27102652,0.24469624
14148,immune_escape,0.26994145,0.2491446,0.23601206,0.26994145,0.24490188
14149,immune_escape,0.2711915,0.24936934,0.23475069,0.2711915,0.2446885
14150,immune_escape,0.2708853,0.24987012,0.23424147,0.2708853,0.24500306
14151,immune_escape,0.27202842,0.24923939,0.23405227,0.27202842,0.24467993
14152,immune_escape,0.2714024,0.24902019,0.23484196,0.2714024,0.24473545
14153,immune_escape,0.27021393,0.24907961,0.23584166,0.27021393,0.24486484
14154,immune_escape,0.27191105,0.24921283,0.23419389,0.27191105,0.24468222
14155,immune_escape,0.26990333,0.24915321,0.23603441,0.26990333,0.24490905
14156,immune_escape,0.27131018,0.2490437,0.234891,0.27131018,0.24475518
14157,immune_escape,0.26785356,0.24942717,0.2373327,0.26785356,0.24538654
14158,immune_escape,0.27130833,0.24904418,0.23489194,0.27130833,0.24475555
14159,immune_escape,0.27056763,0.24910596,0.23546322,0.27056763,0.24486327
14160,immune_escape,0.2699675,0.2491392,0.23599686,0.2699675,0.24489643
14161,immune_escape,0.26949292,0.2492193,0.2361991,0.26949292,0.24508864
14162,immune_escape,0.270616,0.24900138,0.23558377,0.270616,0.2447989
14163,immune_escape,0.2691891,0.24944712,0.23618884,0.2691891,0.24517491
14164,immune_escape,0.2687261,0.24982779,0.2362492,0.2687261,0.24519688
14165,immune_escape,0.2709483,0.24900945,0.23533607,0.2709483,0.24470626
14166,immune_escape,0.2677274,0.2484918,0.23901035,0.2677274,0.24477047
14167,immune_escape,0.2716213,0.24910468,0.2345972,0.2716213,0.2446769
14168,immune_escape,0.27159762,0.24911195,0.23461221,0.27159762,0.24467821
14169,immune_escape,0.27259216,0.24909367,0.23382238,0.27259216,0.24449179
14170,immune_escape,0.26996532,0.2491412,0.23599863,0.26996532,0.24489479
14171,immune_escape,0.26747373,0.2500558,0.23697652,0.26747373,0.24549395
14172,immune_escape,0.27296284,0.24927665,0.23320082,0.27296284,0.24455969
14173,immune_escape,0.2714941,0.24899788,0.23479205,0.2714941,0.24471594
14174,immune_escape,0.27176797,0.2490639,0.23449942,0.27176797,0.24466866
14175,immune_escape,0.26996103,0.24913944,0.23599991,0.26996103,0.24489956
14176,immune_escape,0.271464,0.24900511,0.23480853,0.271464,0.24472235
14177,immune_escape,0.27002406,0.24912469,0.23596178,0.27002406,0.2448895
14178,immune_escape,0.26978716,0.24918346,0.23610383,0.26978716,0.24492554
14179,immune_escape,0.2704374,0.24878275,0.236309,0.2704374,0.24447082
14180,immune_escape,0.271321,0.24939877,0.23459688,0.271321,0.24468336
14181,immune_escape,0.27104583,0.2494159,0.23484318,0.27104583,0.24469514
14182,immune_escape,0.27008057,0.2491104,0.2359259,0.27008057,0.24488321
14183,immune_escape,0.27138633,0.24939609,0.23453823,0.27138633,0.24467932
14184,immune_escape,0.27071428,0.24902888,0.23554255,0.27071428,0.24471423
14185,immune_escape,0.27122128,0.24938163,0.23471041,0.27122128,0.24468668
14186,immune_escape,0.26996288,0.24972135,0.2352825,0.26996288,0.24503337
14187,immune_escape,0.2713147,0.24904253,0.23488861,0.2713147,0.24475421
14188,immune_escape,0.27131706,0.24904189,0.23488735,0.27131706,0.24475367
14189,immune_escape,0.2698973,0.24907145,0.23637012,0.2698973,0.24466114
14190,immune_escape,0.26990145,0.24915594,0.23603688,0.26990145,0.2449058
14191,immune_escape,0.269891,0.24915594,0.23604149,0.269891,0.2449116
14192,immune_escape,0.26801583,0.2476535,0.24034908,0.26801583,0.24398158
14193,immune_escape,0.26766717,0.24778104,0.24029525,0.26766717,0.24425662
14194,immune_escape,0.26982328,0.24917257,0.23608135,0.26982328,0.24492285
14195,immune_escape,0.27135995,0.24903084,0.23486468,0.27135995,0.24474451
14196,immune_escape,0.27149883,0.24899678,0.23478946,0.27149883,0.24471496
14197,immune_escape,0.27009937,0.24910396,0.23591107,0.27009937,0.24488564
14198,immune_escape,0.2713713,0.24902798,0.23485866,0.2713713,0.24474208
14199,immune_escape,0.2705081,0.24998648,0.23459765,0.2705081,0.2449077
14200,immune_escape,0.2711003,0.24945132,0.23475537,0.2711003,0.24469301
14201,immune_escape,0.2698503,0.24916498,0.23606443,0.2698503,0.24492027
14202,immune_escape,0.27128178,0.24905123,0.23490578,0.27128178,0.2447613
14203,immune_escape,0.26999447,0.24913466,0.23598099,0.26999447,0.24488981
14204,immune_escape,0.27106404,0.24944766,0.23479441,0.27106404,0.24469389
14205,immune_escape,0.27193838,0.24924892,0.23412573,0.27193838,0.24468699
14206,immune_escape,0.27133253,0.24903788,0.23487923,0.27133253,0.24475037
14207,immune_escape,0.2713434,0.24903508,0.23487346,0.2713434,0.24474803
14208,immune_escape,0.2699973,0.24913326,0.23597917,0.2699973,0.24489023
14209,immune_escape,0.2680576,0.25049075,0.23589376,0.2680576,0.24555793
14210,immune_escape,0.26979214,0.24757221,0.23883654,0.26979214,0.24379914
14211,immune_escape,0.26975232,0.24842823,0.23747487,0.26975232,0.24434465
14212,immune_escape,0.26910347,0.24826832,0.2381174,0.26910347,0.24451081
14213,immune_escape,0.2709438,0.24900638,0.23534536,0.2709438,0.24470451
14214,immune_escape,0.26939273,0.24941416,0.23605196,0.26939273,0.2451412
14215,immune_escape,0.2715527,0.248984,0.2347598,0.2715527,0.24470344
14216,immune_escape,0.27035713,0.24895974,0.23604451,0.27035713,0.24463862
14217,immune_escape,0.27075893,0.24902469,0.2355025,0.27075893,0.2447139
14218,immune_escape,0.2698341,0.24818349,0.23794875,0.2698341,0.24403368
14219,immune_escape,0.2704589,0.24833308,0.2368528,0.2704589,0.2443551
14220,immune_escape,0.26965114,0.24800293,0.23811859,0.26965114,0.24422735
14221,immune_escape,0.27013588,0.24910054,0.23589346,0.27013588,0.24487007
14222,immune_escape,0.27128738,0.24935387,0.23467565,0.27128738,0.24468318
14223,immune_escape,0.27222088,0.24863148,0.23483378,0.27222088,0.24431382
14224,immune_escape,0.26983738,0.24976046,0.23536594,0.26983738,0.24503629
14225,immune_escape,0.26872614,0.2479666,0.23911868,0.26872614,0.24418856
14226,immune_escape,0.26947096,0.24887303,0.23696494,0.26947096,0.24469115
14227,immune_escape,0.27140567,0.24849103,0.2358409,0.27140567,0.24426241
14228,immune_escape,0.27148673,0.24899963,0.23479608,0.27148673,0.2447175
14229,immune_escape,0.2707402,0.24902561,0.23552401,0.2707402,0.24471015
14230,immune_escape,0.27013794,0.24909917,0.23589177,0.27013794,0.24487111
14231,immune_escape,0.26912642,0.24755037,0.23940125,0.26912642,0.24392204
14232,immune_escape,0.27212384,0.24918145,0.23403046,0.27212384,0.24466424
14233,immune_escape,0.26935843,0.2492766,0.23632777,0.26935843,0.24503723
14234,immune_escape,0.2727833,0.24935782,0.23327942,0.2727833,0.2445794
14235,immune_escape,0.26920778,0.24943212,0.23635843,0.26920778,0.24500166
14236,immune_escape,0.27068302,0.24903443,0.23553215,0.27068302,0.24475029
14237,immune_escape,0.2717081,0.24945608,0.2340641,0.2717081,0.24477169
14238,immune_escape,0.26809996,0.24980679,0.23690294,0.26809996,0.24519025
14239,immune_escape,0.27101326,0.24903767,0.2353556,0.27101326,0.24459347
14240,immune_escape,0.269767,0.24798298,0.23821035,0.269767,0.24403967
14241,immune_escape,0.2664949,0.24780829,0.24104218,0.2664949,0.24465466
14242,immune_escape,0.2716425,0.24911934,0.23455974,0.2716425,0.24467841
14243,immune_escape,0.26727274,0.25215858,0.2355079,0.26727274,0.24506083
14244,immune_escape,0.26903448,0.25036237,0.23516506,0.26903448,0.24543813
14245,immune_escape,0.2694865,0.24944627,0.2361051,0.2694865,0.2449621
14246,immune_escape,0.27222338,0.24908517,0.23430151,0.27222338,0.24438989
14247,immune_escape,0.26900366,0.24775127,0.23909609,0.26900366,0.24414901
14248,immune_escape,0.2728429,0.24940814,0.2331705,0.2728429,0.24457845
14249,immune_escape,0.2668768,0.2513132,0.23648992,0.2668768,0.24532013
14250,immune_escape,0.26883447,0.25253373,0.23365133,0.26883447,0.24498051
14251,immune_escape,0.2676595,0.24989979,0.23718476,0.2676595,0.24525604
14252,immune_escape,0.2669318,0.25093898,0.23680791,0.2669318,0.24532127
14253,immune_escape,0.2705295,0.24911709,0.23550151,0.2705295,0.2448519
14254,immune_escape,0.26647425,0.2504226,0.23771527,0.26647425,0.24538784
14255,immune_escape,0.26672482,0.2474515,0.24169396,0.26672482,0.24412978
14256,immune_escape,0.26880586,0.24852525,0.23801558,0.26880586,0.24465334
14257,immune_escape,0.26825395,0.25096807,0.23553424,0.26825395,0.24524376
14258,immune_escape,0.26965562,0.24870293,0.23713236,0.26965562,0.24450913
14259,immune_escape,0.27153236,0.24900769,0.23495393,0.27153236,0.244506
14260,immune_escape,0.2675426,0.25046673,0.23668648,0.2675426,0.24530418
14261,immune_escape,0.27229005,0.24911417,0.23420364,0.27229005,0.24439217
14262,immune_escape,0.26747453,0.24907716,0.23844181,0.26747453,0.24500652
14263,immune_escape,0.2686859,0.24906588,0.23732056,0.2686859,0.2449277
14264,immune_escape,0.2689038,0.24867836,0.23766813,0.2689038,0.24474971
14265,immune_escape,0.26852366,0.24870719,0.23800384,0.26852366,0.24476533
14266,immune_escape,0.2675441,0.24766648,0.24062346,0.2675441,0.244166
14267,immune_escape,0.26946455,0.24937351,0.23620729,0.26946455,0.24495472
14268,immune_escape,0.26854697,0.24896155,0.23761801,0.26854697,0.2448735
14269,immune_escape,0.26980042,0.2492422,0.23598222,0.26980042,0.2449752
14270,immune_escape,0.26833028,0.24987756,0.23657565,0.26833028,0.24521652
14271,immune_escape,0.26897267,0.24859984,0.23769313,0.26897267,0.24473427
14272,immune_escape,0.2678434,0.24910791,0.23804456,0.2678434,0.24500407
14273,immune_escape,0.27215984,0.24907398,0.23416743,0.27215984,0.24459867
14274,immune_escape,0.26875317,0.24863422,0.23786193,0.26875317,0.24475071
14275,immune_escape,0.26959068,0.24868079,0.23706037,0.26959068,0.24466816
14276,immune_escape,0.26716596,0.2491249,0.23873335,0.26716596,0.24497585
14277,immune_escape,0.2689301,0.24869767,0.23759627,0.2689301,0.24477592
14278,immune_escape,0.26635838,0.24726811,0.24198377,0.26635838,0.24438968
14279,immune_escape,0.26907206,0.2485774,0.23763782,0.26907206,0.24471264
14280,immune_escape,0.2673859,0.24771811,0.24065366,0.2673859,0.24424231
14281,immune_escape,0.26782578,0.24850468,0.23883145,0.26782578,0.24483813
14282,immune_escape,0.26936904,0.25026095,0.23522602,0.26936904,0.245144
14283,immune_escape,0.27088708,0.24906217,0.23545301,0.27088708,0.24459766
14284,immune_escape,0.26955402,0.24881494,0.23687275,0.26955402,0.24475828
14285,immune_escape,0.27137962,0.24930403,0.23463869,0.27137962,0.24467766
